absolute_error,squared_error,sqrt(squared_error),Accuracy,Store,Department
0.087351,0.079839,0.282558,99.908168,16,94
0.055321,0.028028,0.167416,99.977863,16,95
0.075578,0.145581,0.38155,99.833666,16,96
0.027902,0.011538,0.107416,99.961103,16,97
0.036354,0.017866,0.133663,99.979109,16,98
0.045856,0.047108,0.217044,99.917268,16,99
0.043869,0.004552,0.067465,93.589366,17,1
0.025526,0.002257,0.047508,89.030493,17,2
0.046918,0.005648,0.075156,96.257461,17,3
0.026125,0.001287,0.035868,91.679992,17,4
0.053363,0.005874,0.076643,93.489963,17,5
0.063163,0.006761,0.082224,79.021057,17,6
0.050382,0.004744,0.068874,96.984062,17,7
0.012982,0.000254,0.01593,90.642112,17,8
0.044306,0.003459,0.058817,97.110873,17,9
0.023628,0.001024,0.031995,93.879359,17,10
0.035768,0.002654,0.051521,91.898155,17,11
0.014564,0.000355,0.018837,97.896694,17,12
0.021096,0.000797,0.028224,97.363466,17,13
0.037339,0.004278,0.065406,93.055275,17,14
0.043631,0.002955,0.054357,99.358779,17,16
0.020966,0.00073,0.027025,91.623232,17,17
0.069573,0.010668,0.103286,96.607905,17,18
0.034817,0.003094,0.05562,85.173765,17,19
0.02898,0.002617,0.051153,93.748154,17,20
0.020824,0.000841,0.029006,90.929437,17,21
0.030484,0.001518,0.038961,97.697617,17,22
0.037698,0.005627,0.075015,77.335084,17,23
0.027648,0.001326,0.036419,92.041833,17,24
0.033527,0.00192,0.043819,89.252159,17,25
0.025012,0.001233,0.035113,91.990681,17,26
0.009905,0.000143,0.011975,88.471281,17,27
0.008736,0.00023,0.015158,96.619714,17,28
0.014838,0.000341,0.018469,87.028837,17,29
0.013967,0.000346,0.018591,87.490996,17,30
0.02158,0.001129,0.033598,90.15854,17,31
0.019284,0.000744,0.027271,93.794145,17,32
0.026973,0.001074,0.032768,96.27274,17,33
0.029883,0.001277,0.035738,95.474673,17,34
0.01701,0.000448,0.021158,89.498572,17,35
0.028315,0.00136,0.036873,92.371496,17,36
0.02647,0.001228,0.035048,90.371231,17,38
0.016787,0.000756,0.027491,93.389727,17,40
0.001746,0.000007,0.002603,69.128835,17,41
0.020559,0.000669,0.025872,93.443626,17,42
0.020274,0.000653,0.025552,95.095143,17,44
0.001366,0.000007,0.002578,76.033942,17,45
0.021625,0.001287,0.035869,91.643162,17,46
0.02242,0.00509,0.071347,99.98851,17,47
0.039627,0.002508,0.05008,83.045762,17,48
0.001499,0.000004,0.001886,82.38045,17,49
0.023422,0.001253,0.035393,87.982564,17,52
0.003502,0.000026,0.005093,84.037641,17,54
0.048811,0.00442,0.066482,95.19132,17,55
0.031917,0.001984,0.044542,99.33358,17,56
0.039526,0.002233,0.047251,85.203412,17,58
0.00736,0.000085,0.009204,97.162077,17,59
0.006401,0.000075,0.008669,87.350841,17,60
0.032517,0.001975,0.044438,93.894024,17,67
0.03493,0.002205,0.046956,90.54939,17,71
0.052325,0.006478,0.080486,91.401271,17,72
0.027216,0.001223,0.034978,97.69332,17,74
0.016531,0.000404,0.020099,92.344575,17,79
0.008795,0.00012,0.010936,92.990114,17,80
0.014382,0.00044,0.02098,97.132406,17,81
0.030895,0.004362,0.066045,66.675931,17,82
0.006891,0.000082,0.009034,87.466184,17,83
0.018839,0.000489,0.022103,97.233543,17,85
0.030538,0.001462,0.038232,95.731061,17,87
0.0215,0.001457,0.038171,91.394385,17,90
0.020999,0.001061,0.032571,94.555846,17,91
0.030482,0.002061,0.045397,94.591055,17,92
0.023172,0.00106,0.032552,92.50697,17,93
0.046412,0.006215,0.078837,89.993114,17,94
0.021464,0.00087,0.029491,94.628141,17,95
0.010057,0.000181,0.013468,96.047984,17,96
0.018606,0.000667,0.025832,95.777524,17,97
0.007875,0.000168,0.012945,89.536561,17,98
0.030257,0.016031,0.126616,99.974827,17,99
0.071747,0.01392,0.117985,91.921726,18,1
0.018174,0.000694,0.026335,91.361565,18,2
0.044721,0.009226,0.096052,96.187782,18,3
0.013747,0.00027,0.016436,92.548173,18,4
0.047946,0.004282,0.06544,97.181911,18,5
0.060896,0.010144,0.10072,92.539647,18,6
0.053078,0.006564,0.081021,95.919069,18,7
0.023944,0.002517,0.050173,86.732859,18,8
0.042119,0.004246,0.065159,94.266067,18,9
0.023789,0.001754,0.04188,75.354665,18,10
0.038129,0.002926,0.054088,96.130816,18,11
0.014917,0.000361,0.018992,96.875985,18,12
0.028075,0.002471,0.049704,83.373265,18,13
0.033035,0.002188,0.046781,95.695307,18,14
0.046398,0.004162,0.064515,98.881789,18,16
0.03214,0.001877,0.043327,94.076409,18,17
0.061102,0.010953,0.104655,98.185977,18,18
0.016825,0.000386,0.01964,94.895705,18,19
0.027671,0.001183,0.034399,94.365024,18,20
0.015874,0.000471,0.021705,96.387581,18,21
0.026739,0.001128,0.033579,93.501241,18,22
0.035987,0.003536,0.059465,91.199441,18,23
0.038101,0.00328,0.057268,87.020972,18,24
0.04483,0.004881,0.069867,81.28906,18,25
0.031456,0.002497,0.049974,91.983529,18,26
0.01516,0.000385,0.019626,97.226175,18,27
0.00852,0.000138,0.011731,96.993249,18,28
0.017265,0.000622,0.024941,89.814559,18,29
0.014945,0.000418,0.020454,97.358141,18,30
0.033225,0.004486,0.06698,85.913131,18,31
0.035894,0.002676,0.051734,92.691369,18,32
0.030456,0.00201,0.044832,94.806339,18,33
0.026492,0.001343,0.036641,95.635442,18,34
0.023224,0.000819,0.028619,94.417673,18,35
0.028488,0.001202,0.034676,96.392142,18,36
0.029103,0.001501,0.038746,86.84005,18,38
0.023216,0.002822,0.053123,82.803321,18,40
0.013849,0.000537,0.023164,93.333854,18,41
0.025788,0.001611,0.040134,80.700606,18,42
0.223713,0.199954,0.447162,93.38456597,18,43
0.021011,0.000636,0.025215,93.96246,18,44
0.001319,0.000002,0.001409,39.948519,18,45
0.019277,0.000669,0.025856,95.09342,18,46
0.008045,0.000141,0.011892,70.706774,18,47
0.047697,0.006646,0.081523,99.985884,18,48
0.047725,0.003497,0.059135,87.999614,18,49
0.022779,0.000886,0.029763,93.162239,18,50
0.017785,0.000586,0.024216,89.417313,18,52
0.004282,0.000036,0.006031,93.862643,18,54
0.03903,0.003727,0.061052,94.382513,18,55
0.039865,0.00268,0.051768,99.264259,18,56
0.064792,0.005932,0.077023,87.720992,18,58
0.013321,0.000822,0.028669,99.266656,18,59
0.003326,0.000018,0.004243,94.918796,18,60
0.050116,0.005431,0.073694,91.915226,18,67
0.038608,0.002527,0.050266,93.489329,18,71
0.057479,0.006168,0.078536,92.95623,18,72
0.042004,0.004661,0.06827,87.67375,18,74
0.023117,0.000867,0.029448,91.663571,18,79
0.005449,0.000055,0.007398,98.246308,18,80
0.017604,0.000477,0.021841,96.779765,18,81
0.028532,0.002442,0.049412,93.468291,18,82
0.015183,0.000357,0.018901,97.632508,18,83
0.014542,0.000372,0.019293,95.087177,18,85
0.023867,0.000794,0.028174,90.496277,18,87
0.026556,0.002102,0.045852,98.514406,18,90
0.019717,0.000744,0.027271,99.66751,18,91
0.028957,0.001804,0.042475,96.779371,18,92
0.018769,0.000685,0.026177,98.388171,18,93
0.024106,0.00197,0.04438,99.012985,18,94
0.021038,0.000617,0.024833,91.230263,18,95
0.000861,0.000002,0.001349,80.376706,18,96
0.018203,0.000719,0.026808,98.041868,18,97
0.012966,0.000434,0.02083,97.942636,18,98
0.029501,0.007762,0.088104,99.989984,18,99
0.052863,0.00594,0.077073,90.368779,19,1
0.014427,0.000415,0.020367,93.821957,19,2
0.042272,0.004459,0.066775,98.47038,19,3
0.012351,0.000259,0.016096,96.200406,19,4
0.060325,0.007433,0.086214,94.089473,19,5
0.049092,0.005069,0.071199,94.30535,19,6
0.065253,0.009349,0.096692,94.437443,19,7
0.015052,0.00053,0.023013,92.767955,19,8
0.039508,0.002946,0.054275,97.719403,19,9
0.03118,0.001485,0.038534,88.645244,19,10
0.039111,0.003054,0.055263,94.532507,19,11
0.017851,0.000556,0.023569,97.298123,19,12
0.015243,0.000457,0.02138,94.284187,19,13
0.024501,0.001007,0.031732,95.555332,19,14
0.054336,0.004855,0.069676,99.137181,19,16
0.024961,0.00134,0.036606,96.034612,19,17
0.087772,0.020111,0.141813,96.508229,19,18
0.000513,0,0.000655,83.529962,19,19
0.017575,0.000494,0.022232,95.825086,19,20
0.019229,0.000595,0.024399,88.39394,19,21
0.023948,0.000763,0.027631,95.818736,19,22
0.037408,0.005559,0.074558,80.378633,19,23
0.02707,0.001401,0.037431,96.936515,19,24
0.024857,0.00102,0.031943,93.98673,19,25
0.02117,0.000643,0.025349,97.977202,19,26
0.012248,0.000239,0.015464,98.061167,19,27
0.00603,0.000062,0.007867,97.698713,19,28
0.020308,0.000626,0.025014,93.076682,19,29
0.016786,0.00038,0.019486,97.455756,19,30
0.021202,0.001346,0.036691,95.354628,19,31
0.032617,0.002139,0.046247,95.726614,19,32
0.040935,0.002678,0.051752,93.163572,19,33
0.028556,0.001218,0.034901,97.047171,19,34
0.023444,0.001159,0.03405,93.194275,19,35
0.02844,0.001745,0.041769,94.520387,19,36
0.013776,0.000322,0.017946,89.385119,19,37
0.018585,0.000534,0.023115,92.470013,19,38
0.000444,0,0.000557,64.862788,19,39
0.015311,0.000432,0.020779,88.414829,19,40
0.028394,0.001415,0.037616,96.69609,19,41
0.012946,0.000235,0.015325,95.650884,19,42
0.019794,0.00058,0.024077,94.051601,19,44
0.018025,0.000657,0.025626,92.393159,19,46
0.036587,0.001753,0.041868,72.839663,19,47
0.042809,0.003175,0.056344,83.406507,19,49
0.011969,0.000224,0.014977,89.221275,19,50
0.014148,0.000328,0.018115,85.249489,19,52
0.003107,0.00002,0.004514,92.014807,19,54
0.049769,0.004994,0.07067,94.609561,19,55
0.035924,0.004178,0.064637,98.290712,19,56
0.059529,0.00652,0.080744,84.261435,19,58
0.013206,0.001039,0.032231,94.521711,19,59
0.007292,0.000094,0.009683,93.496659,19,60
0.038401,0.004463,0.066809,91.328672,19,67
0.038352,0.002319,0.04816,90.877415,19,71
0.041663,0.003621,0.060175,92.738975,19,72
0.022587,0.001003,0.031676,94.394046,19,74
0.015567,0.000403,0.020063,93.283951,19,79
0.012661,0.00033,0.018172,91.781804,19,80
0.010304,0.000193,0.013886,90.491471,19,81
0.045042,0.007541,0.086837,93.264381,19,82
0.019154,0.000677,0.026012,92.919836,19,83
0.013757,0.0005,0.022358,93.847373,19,85
0.028107,0.001441,0.037962,89.912607,19,87
0.012303,0.000253,0.015917,95.745947,19,90
0.014949,0.000325,0.018025,96.453582,19,91
0.018686,0.000661,0.025714,91.801134,19,92
0.019353,0.000638,0.025255,91.151115,19,93
0.018223,0.000527,0.022959,93.922158,19,94
0.015885,0.000525,0.022904,93.715432,19,95
0.020473,0.000806,0.028388,97.890215,19,96
0.0179,0.000548,0.023401,93.95902,19,97
0.023837,0.001164,0.034121,89.13717,19,98
0.050769,0.008533,0.092374,79.547018,19,99
0.077513,0.024208,0.155588,99.967076,20,1
0.039895,0.014881,0.121988,99.972962,20,2
0.034943,0.003229,0.05682,99.981024,20,3
0.037934,0.018927,0.137577,99.948519,20,4
0.078076,0.046513,0.215669,99.72686,20,5
0.119672,0.080091,0.283004,99.864229,20,6
0.146885,0.310417,0.55715,99.350483,20,7
0.032442,0.005189,0.072032,99.990695,20,8
0.06053,0.011113,0.105416,99.980486,20,9
0.050291,0.014513,0.120471,99.979617,20,10
0.067969,0.022928,0.151419,99.967025,20,11
0.08867,0.19746,0.444365,99.589373,20,12
0.012695,0.000297,0.01722,93.41886,20,13
0.06399,0.02695,0.164165,99.960148,20,14
0.062444,0.012847,0.113345,99.973759,20,16
0.156602,0.582596,0.76328,99.064472,20,17
0.151467,0.064382,0.253736,99.822038,20,18
0.014856,0.000602,0.024543,99.999187,20,19
0.036694,0.005642,0.075112,99.987808,20,20
0.025393,0.001806,0.042495,99.9941,20,21
0.029282,0.001681,0.041005,96.084338,20,22
0.0984,0.153553,0.391859,99.705203,20,23
0.057339,0.029659,0.172218,99.908536,20,24
0.039527,0.006416,0.080098,99.962306,20,25
0.039255,0.004961,0.070431,99.969043,20,26
0.016533,0.000929,0.030473,99.994325,20,27
0.033912,0.027759,0.16661,99.940204,20,28
0.040944,0.007065,0.084054,99.988416,20,29
0.018351,0.000497,0.022297,99.998408,20,30
0.046399,0.032108,0.179186,99.801736,20,31
0.054099,0.008567,0.09256,99.973675,20,32
0.060049,0.011489,0.107186,99.986707,20,33
0.028691,0.001392,0.037305,94.451297,20,34
0.06473,0.04627,0.215104,99.711277,20,35
0.088552,0.131129,0.362117,99.180414,20,36
0.010083,0.000149,0.012215,93.87071,20,37
0.040865,0.009013,0.094937,99.981487,20,38
0.022895,0.00582,0.076288,99.985849,20,40
0.102242,0.062021,0.249041,99.914131,20,41
0.022281,0.00205,0.045273,99.994003,20,42
0.020988,0.000959,0.030964,99.994308,20,44
0.000536,0,0.000615,74.052307,20,45
0.031429,0.006946,0.083343,99.985791,20,46
0.955597,7.136066,2.671342,90.044785,20,47
0.038966,0.002079,0.045594,90.255247,20,48
0.038021,0.004835,0.069534,99.967845,20,49
0.019474,0.000582,0.024134,89.713191,20,50
0.040762,0.007326,0.085591,99.9841,20,52
0.045734,0.061651,0.248297,99.630599,20,54
0.065187,0.008164,0.090352,99.988117,20,55
0.045044,0.003796,0.061611,99.976039,20,56
0.066833,0.007285,0.085352,99.954864,20,58
0.028852,0.007053,0.083984,99.978001,20,59
0.040515,0.018949,0.137656,99.959307,20,60
0.038577,0.003363,0.057993,99.989729,20,67
0.040644,0.008293,0.091064,99.946549,20,71
0.141616,0.159949,0.399937,99.749795,20,72
0.070684,0.022613,0.150375,99.971486,20,74
0.042048,0.022686,0.15062,99.972061,20,77
0.037956,0.01986,0.140924,99.941116,20,79
0.020203,0.000847,0.029099,88.85282,20,80
0.022843,0.001334,0.036531,99.997692,20,81
0.140855,0.397556,0.63052,99.363372,20,82
0.023416,0.001199,0.034627,91.124737,20,83
0.061743,0.034527,0.185814,99.958916,20,85
0.101289,0.129066,0.359257,99.873445,20,87
0.032574,0.00453,0.067302,99.984575,20,90
0.01256,0.000247,0.015713,99.999092,20,91
0.034794,0.008105,0.090026,99.974687,20,92
0.031824,0.001776,0.042147,88.672918,20,93
0.098818,0.252541,0.502534,98.137974,20,94
0.02111,0.001957,0.044242,99.995115,20,95
0.286266,0.406485,0.637562,99.797892,20,96
0.109761,0.324627,0.56976,98.890234,20,97
0.155022,0.656325,0.810139,95.664636,20,98
0.026468,0.002545,0.050447,87.767842,20,99
0.066393,0.011413,0.106832,88.961488,21,1
0.01853,0.001013,0.031831,80.479697,21,2
0.032532,0.002424,0.049233,98.085702,21,3
0.014012,0.000332,0.018223,92.90236,21,4
0.055658,0.009965,0.099826,93.879338,21,5
0.036271,0.002208,0.04699,91.485278,21,6
0.040702,0.003655,0.060457,98.402269,21,7
0.014279,0.000303,0.017396,92.924365,21,8
0.035824,0.002019,0.044932,93.418353,21,9
0.024136,0.000965,0.031071,85.268153,21,10
0.022577,0.000913,0.030216,96.331875,21,11
0.013967,0.000311,0.017633,91.45426,21,12
0.01438,0.000371,0.019267,85.391381,21,13
0.025887,0.001399,0.03741,95.141357,21,14
0.029482,0.00158,0.03975,98.984782,21,16
0.022746,0.000804,0.028356,95.011208,21,17
0.086748,0.013659,0.116873,96.182183,21,18
0.013258,0.000267,0.016332,90.196255,21,19
0.021511,0.000785,0.028025,91.751618,21,20
0.011844,0.000267,0.01633,93.437058,21,21
0.038383,0.002632,0.051301,94.293611,21,22
0.025334,0.000969,0.031129,96.183629,21,23
0.025727,0.001233,0.035114,98.317974,21,24
0.026463,0.001333,0.036507,93.977892,21,25
0.02646,0.00114,0.033764,93.905818,21,26
0.01193,0.000331,0.018205,94.798026,21,27
0.006576,0.000061,0.007799,96.74544,21,28
0.015231,0.000426,0.020639,92.303099,21,29
0.015727,0.00047,0.021684,93.896291,21,30
0.021252,0.00087,0.029493,97.92687,21,31
0.045672,0.004255,0.065227,91.187065,21,32
0.039886,0.004369,0.066097,90.955175,21,33
0.029766,0.002062,0.045404,89.701515,21,34
0.013912,0.000328,0.018105,93.270209,21,35
0.022517,0.000887,0.029791,97.209891,21,36
0.030159,0.001467,0.038298,88.239158,21,38
0.010348,0.000189,0.013752,89.45836,21,40
0.036204,0.002334,0.048316,95.604027,21,41
0.019349,0.000638,0.025251,89.777861,21,42
0.015222,0.000393,0.019837,95.767786,21,44
0.016821,0.000475,0.021792,95.231648,21,46
0.015986,0.000657,0.025642,56.638599,21,47
0.04288,0.002468,0.049682,84.121031,21,49
0.02541,0.001143,0.033808,88.328944,21,52
0.004449,0.000045,0.006726,79.589561,21,54
0.029777,0.002914,0.053982,95.620415,21,55
0.019092,0.000624,0.024988,97.722703,21,56
0.06085,0.007609,0.087231,75.583048,21,58
0.009725,0.000548,0.023403,94.965984,21,59
0.004562,0.000031,0.005565,85.155418,21,60
0.031964,0.001962,0.044293,95.463906,21,67
0.028681,0.001509,0.038843,90.70094,21,71
0.058158,0.008237,0.090757,89.75858,21,72
0.021708,0.000712,0.026675,93.221105,21,74
0.022772,0.000882,0.029706,92.656366,21,79
0.001847,0.000007,0.002692,92.08596,21,80
0.012994,0.00037,0.019236,93.929705,21,81
0.024786,0.001006,0.03171,86.331986,21,82
0.003907,0.000028,0.005303,95.157391,21,83
0.013341,0.000297,0.017223,94.311994,21,85
0.025207,0.001104,0.033221,85.478202,21,87
0.010398,0.000229,0.015121,93.078132,21,90
0.009728,0.000131,0.011436,95.120853,21,91
0.015607,0.000744,0.027268,95.469381,21,92
0.004992,0.000039,0.006281,82.318071,21,93
0.046601,0.007006,0.083701,77.323775,21,94
0.014914,0.000385,0.019621,97.316311,21,95
0.007291,0.000088,0.009358,91.904457,21,97
0.006866,0.000089,0.009427,87.753966,21,98
0.027102,0.008421,0.091765,99.988018,21,99
0.066885,0.010049,0.100245,94.507272,22,1
0.021472,0.001257,0.035454,84.821291,22,2
0.028265,0.001693,0.041146,98.548813,22,3
0.018927,0.000547,0.023392,92.992503,22,4
0.044331,0.003629,0.060241,96.111261,22,5
0.07036,0.012102,0.11001,90.411041,22,6
0.032628,0.001824,0.042705,98.911644,22,7
0.013954,0.000321,0.017922,91.406584,22,8
0.026509,0.001343,0.036641,97.41066,22,9
0.022925,0.000881,0.029689,88.678675,22,10
0.048166,0.005716,0.075606,95.451954,22,11
0.013681,0.000273,0.016518,96.734659,22,12
0.013404,0.000342,0.01849,91.40662,22,13
0.027629,0.002066,0.045451,97.480528,22,14
0.053343,0.005735,0.075729,98.925902,22,16
0.024172,0.001033,0.032147,96.497455,22,17
0.087791,0.017663,0.1329,96.23871,22,18
0.010653,0.000188,0.013729,94.948379,22,19
0.020354,0.000799,0.028262,93.233808,22,20
0.016126,0.000424,0.020598,93.354605,22,21
0.026457,0.001149,0.033892,93.693894,22,22
0.021768,0.000694,0.026339,96.66262,22,23
0.033936,0.001755,0.041889,90.992073,22,24
0.030247,0.002008,0.044814,89.904873,22,25
0.029426,0.001554,0.039426,95.479176,22,26
0.009567,0.000137,0.011721,97.349329,22,27
0.009111,0.000217,0.014715,94.830578,22,28
0.026525,0.001498,0.038703,91.14623,22,29
0.01437,0.000324,0.018014,97.343394,22,30
0.027159,0.002755,0.052487,92.796799,22,31
0.025495,0.001068,0.03268,97.061889,22,32
0.026152,0.00127,0.035633,93.731017,22,33
0.027887,0.0021,0.045829,94.391018,22,34
0.022024,0.000821,0.028661,95.236728,22,35
0.023562,0.000791,0.028123,97.392831,22,36
0.029817,0.001713,0.041392,88.775631,22,38
0.014417,0.000426,0.020645,86.379055,22,40
0.020949,0.000646,0.025408,94.695596,22,41
0.019901,0.000623,0.024964,91.420539,22,42
0.021926,0.001363,0.036919,93.813112,22,44
0.027278,0.002557,0.050567,89.711632,22,46
0.015355,0.000355,0.018851,69.349251,22,47
0.001149,0.000004,0.001968,66.713098,22,49
0.014593,0.00043,0.020735,93.874146,22,52
0.003849,0.000028,0.005325,84.564148,22,54
0.032149,0.001853,0.043042,96.845273,22,55
0.040572,0.002879,0.053661,98.534847,22,56
0.065212,0.006775,0.082309,86.110157,22,58
0.010251,0.000293,0.017114,98.582366,22,59
0.007711,0.000167,0.012904,79.868748,22,60
0.031764,0.002131,0.046164,96.211029,22,67
0.031074,0.00193,0.043933,80.279981,22,71
0.064397,0.009734,0.098661,94.633432,22,72
0.0187,0.000533,0.023093,91.39636,22,74
0.01999,0.000912,0.0302,88.132922,22,79
0.010608,0.000249,0.015785,93.909611,22,80
0.016166,0.000438,0.020933,89.278188,22,81
0.038951,0.005647,0.075145,84.979757,22,82
0.011569,0.000265,0.016287,90.218482,22,83
0.017993,0.000628,0.025067,97.077581,22,85
0.027227,0.00174,0.041709,84.474272,22,87
0.015534,0.000458,0.021402,91.332808,22,90
0.014692,0.000334,0.018272,94.812156,22,91
0.015535,0.000465,0.021558,95.663112,22,92
0.011847,0.000231,0.015191,97.30334,22,93
0.020884,0.000735,0.027111,97.617282,22,94
0.015546,0.000367,0.019167,91.699726,22,95
0.000293,0,0.000343,33.149909,22,96
0.012172,0.000303,0.017403,88.974309,22,97
0.006827,0.000094,0.009702,87.037197,22,98
0.050187,0.006545,0.080901,91.632947,23,1
0.028042,0.00172,0.041468,92.925972,23,2
0.034955,0.003191,0.056485,98.232152,23,3
0.023159,0.000881,0.029686,93.537764,23,4
0.055471,0.004666,0.06831,97.024984,23,5
0.052422,0.006095,0.078068,94.603839,23,6
0.031038,0.001377,0.037112,98.013059,23,7
0.014772,0.000352,0.018765,90.26656,23,8
0.030993,0.001624,0.040299,98.276721,23,9
0.023113,0.000796,0.028213,94.477966,23,10
0.037616,0.00293,0.054126,96.526672,23,11
0.018665,0.000539,0.023217,97.595443,23,12
0.019789,0.000718,0.026804,95.842742,23,13
0.029977,0.001594,0.039928,98.432395,23,14
0.040201,0.002443,0.049428,99.586987,23,16
0.026446,0.001169,0.034192,89.881899,23,17
0.090121,0.017667,0.132919,97.525839,23,18
0.016463,0.000479,0.021885,97.88975,23,19
0.025248,0.001384,0.037204,93.588788,23,20
0.021425,0.000703,0.02652,95.918313,23,21
0.029438,0.00142,0.037685,93.221444,23,22
0.028217,0.001175,0.034274,96.33563,23,23
0.026872,0.001152,0.033938,98.090152,23,24
0.039731,0.002345,0.048421,89.883029,23,25
0.036132,0.003449,0.058732,95.154003,23,26
0.017392,0.000556,0.023575,97.08725,23,27
0.009577,0.00016,0.01264,96.954746,23,28
0.018819,0.000671,0.025903,96.239254,23,29
0.016634,0.000475,0.021801,96.685085,23,30
0.025718,0.0015,0.038733,95.770649,23,31
0.034016,0.005524,0.074323,78.192431,23,32
0.03441,0.001922,0.043836,95.263937,23,33
0.03158,0.00156,0.039499,94.487734,23,34
0.025445,0.0013,0.036053,94.53891,23,35
0.038904,0.002313,0.048094,94.670739,23,36
0.031398,0.001814,0.042588,75.997954,23,38
0.014831,0.000385,0.019628,93.218379,23,40
0.019022,0.000617,0.024839,94.755339,23,41
0.01993,0.000665,0.025795,95.13546,23,42
0.029551,0.001979,0.044491,91.457178,23,44
0.001413,0.000003,0.001838,82.880807,23,45
0.022343,0.001266,0.035575,95.641828,23,46
0.01784,0.000349,0.018689,84.56968,23,47
0.030918,0.001349,0.036731,93.425395,23,49
0.037542,0.002019,0.044937,85.153986,23,50
0.018576,0.000594,0.02438,96.184014,23,52
0.003823,0.000039,0.006229,98.758871,23,54
0.030109,0.001247,0.035318,97.03343,23,55
0.037705,0.002532,0.050319,99.388334,23,56
0.042365,0.003093,0.055617,92.032158,23,58
0.022692,0.003215,0.0567,85.638046,23,59
0.002749,0.000013,0.003663,68.925848,23,60
0.031205,0.001889,0.043465,95.340694,23,67
0.036322,0.002515,0.050154,92.546657,23,71
0.048887,0.004353,0.065977,91.344655,23,72
0.026415,0.001342,0.03663,94.642629,23,74
0.019576,0.000799,0.028266,93.055267,23,79
0.009796,0.000332,0.018219,98.110916,23,80
0.018332,0.000689,0.026251,91.938191,23,81
0.028474,0.002926,0.05409,80.831066,23,82
0.015725,0.000568,0.02384,94.373992,23,83
0.020256,0.000686,0.026187,94.079271,23,85
0.027887,0.001533,0.03915,95.007943,23,87
0.034161,0.00413,0.064262,95.793175,23,90
0.022958,0.000875,0.029588,99.633606,23,91
0.023174,0.000903,0.030048,97.909308,23,92
0.017822,0.000566,0.02379,95.988765,23,93
0.030857,0.002193,0.046832,87.877214,23,94
0.025192,0.001061,0.032578,95.012214,23,95
0.02892,0.001653,0.040657,97.25925,23,96
0.018231,0.000668,0.025843,98.721101,23,97
0.005254,0.000058,0.007613,82.810333,23,98
0.036064,0.018582,0.136317,99.977409,23,99
0.086104,0.032082,0.179114,99.954137,24,1
0.020991,0.002178,0.046664,99.991659,24,2
0.111607,0.133009,0.364704,99.796391,24,3
0.025348,0.005917,0.076919,99.976685,24,4
0.06812,0.018762,0.136976,99.931653,24,5
0.087523,0.064616,0.254196,99.857665,24,6
0.044775,0.0033,0.057448,95.86926,24,7
0.024513,0.005554,0.074522,99.989061,24,8
0.087743,0.031311,0.176949,99.936677,24,9
0.043581,0.008568,0.092561,99.989104,24,10
0.046213,0.003517,0.0593,99.992484,24,11
0.048002,0.017949,0.133975,99.968045,24,12
0.021236,0.001492,0.038628,99.997067,24,13
0.059863,0.026349,0.162323,99.963358,24,14
0.172446,0.432942,0.657983,99.309645,24,16
0.106806,0.21258,0.461064,99.664124,24,17
0.089966,0.028477,0.168752,99.91174,24,18
0.066966,0.12784,0.357547,99.752595,24,19
0.050407,0.018512,0.136057,99.969515,24,20
0.119476,0.324261,0.56944,99.183148,24,21
0.067946,0.041807,0.204468,99.821848,24,22
0.028472,0.001312,0.036219,96.164251,24,23
0.047233,0.014567,0.120696,99.959414,24,24
0.041696,0.002993,0.054709,99.992524,24,25
0.056762,0.019162,0.138427,99.952124,24,26
0.021509,0.002172,0.04661,99.99673,24,27
0.010042,0.000321,0.017923,99.999002,24,28
0.136064,0.432558,0.657692,98.886721,24,29
0.099594,0.239622,0.489512,99.556759,24,30
0.043486,0.01141,0.106818,99.978409,24,31
0.070395,0.032231,0.179529,99.929158,24,32
0.04866,0.010647,0.103183,99.971995,24,33
0.063029,0.017868,0.13367,99.977834,24,34
0.051963,0.021717,0.147367,99.95845,24,35
0.03415,0.00275,0.052441,99.984339,24,36
0.128516,0.277178,0.526477,99.60037,24,37
0.263452,1.135554,1.065624,99.244037,24,38
0.015611,0.000383,0.019564,99.998651,24,40
0.09546,0.191205,0.437269,99.476555,24,41
0.082546,0.170787,0.413264,99.580687,24,42
0.191741,0.146839,0.383196,93.38456597,24,43
0.125016,0.228534,0.478052,99.701589,24,44
0.032091,0.002579,0.050781,99.989624,24,46
0.023218,0.003193,0.056503,99.993761,24,47
0.042145,0.002755,0.052491,79.945819,24,49
0.019895,0.000729,0.027008,78.264851,24,50
0.039161,0.022383,0.149611,99.94281,24,52
0.018462,0.006701,0.081859,99.980156,24,54
0.069976,0.011566,0.107544,99.942078,24,55
0.074188,0.034579,0.185954,99.930332,24,56
0.049022,0.003968,0.062992,89.456064,24,58
0.018679,0.003683,0.060689,99.981794,24,59
0.00267,0.000016,0.004054,80.946674,24,60
0.101414,0.07834,0.279893,99.903117,24,67
0.120174,0.222831,0.47205,99.612103,24,71
0.086431,0.046239,0.215033,99.884275,24,72
0.139834,0.35771,0.598089,99.220332,24,74
0.008489,0.003863,0.062156,99.994442,24,78
0.025457,0.001169,0.034192,99.998272,24,79
0.020486,0.001292,0.035947,99.993778,24,80
0.015019,0.000625,0.025002,99.998487,24,81
0.034704,0.002644,0.051415,99.994035,24,82
0.151493,0.447586,0.669019,99.355011,24,83
0.039167,0.012861,0.113405,99.975358,24,85
0.04508,0.016891,0.129965,99.940742,24,87
