absolute_error,squared_error,sqrt(squared_error),Accuracy,Store,Department
0.021480,0.000597,0.024435,85.405627,22.000000,80.000000
0.035778,0.001972,0.044412,51.737740,22.000000,81.000000
0.067851,0.005975,0.077299,84.106479,22.000000,82.000000
0.023007,0.000759,0.027552,72.008714,22.000000,83.000000
0.040496,0.002360,0.048576,89.025344,22.000000,85.000000
0.042438,0.002601,0.051004,76.783860,22.000000,87.000000
0.027332,0.001018,0.031912,80.731150,22.000000,90.000000
0.030577,0.001261,0.035515,80.400470,22.000000,91.000000
0.034050,0.001700,0.041230,84.137131,22.000000,92.000000
0.028123,0.001179,0.034343,86.217502,22.000000,93.000000
0.076559,0.007161,0.084621,76.785888,22.000000,94.000000
0.036113,0.001775,0.042129,59.901074,22.000000,95.000000
0.000078,0.000000,0.000094,94.914592,22.000000,96.000000
0.021220,0.000647,0.025441,76.437829,22.000000,97.000000
0.015288,0.000329,0.018129,54.739089,22.000000,98.000000
0.148920,0.029631,0.172138,62.119855,23.000000,1.000000
0.047924,0.003226,0.056794,86.730978,23.000000,2.000000
0.075531,0.007712,0.087820,95.726636,23.000000,3.000000
0.046150,0.002576,0.050753,81.110955,23.000000,4.000000
0.123558,0.020444,0.142983,86.965745,23.000000,5.000000
0.093853,0.012776,0.113032,88.687915,23.000000,6.000000
0.113896,0.019527,0.139741,71.829363,23.000000,7.000000
0.034589,0.001563,0.039529,56.807165,23.000000,8.000000
0.086477,0.011252,0.106076,88.059838,23.000000,9.000000
0.045707,0.002763,0.052562,80.833633,23.000000,10.000000
0.094440,0.011514,0.107304,86.349281,23.000000,11.000000
0.040044,0.002033,0.045094,90.928944,23.000000,12.000000
0.041170,0.002329,0.048264,86.521132,23.000000,13.000000
0.063195,0.006480,0.080501,93.627980,23.000000,14.000000
0.101755,0.014214,0.119221,97.597136,23.000000,16.000000
0.055620,0.004395,0.066292,61.966479,23.000000,17.000000
0.186179,0.045326,0.212898,93.652571,23.000000,18.000000
0.042428,0.002639,0.051374,88.371222,23.000000,19.000000
0.051090,0.003475,0.058947,83.905446,23.000000,20.000000
0.049371,0.003481,0.058997,79.799898,23.000000,21.000000
0.068353,0.006335,0.079590,69.764804,23.000000,22.000000
0.060595,0.004915,0.070107,84.668150,23.000000,23.000000
0.083212,0.008731,0.093437,85.523808,23.000000,24.000000
0.081820,0.010083,0.100415,56.490834,23.000000,25.000000
0.055811,0.005510,0.074226,92.259919,23.000000,26.000000
0.042247,0.002357,0.048554,87.644712,23.000000,27.000000
0.019139,0.000478,0.021859,90.893032,23.000000,28.000000
0.051365,0.004109,0.064102,76.969256,23.000000,29.000000
0.031906,0.001362,0.036908,90.498715,23.000000,30.000000
0.048479,0.003279,0.057259,90.757508,23.000000,31.000000
0.050730,0.004620,0.067969,81.761610,23.000000,32.000000
0.086484,0.010423,0.102095,74.309844,23.000000,33.000000
0.065137,0.005643,0.075123,80.060517,23.000000,34.000000
0.053373,0.003754,0.061270,84.228074,23.000000,35.000000
0.073814,0.007066,0.084058,83.720655,23.000000,36.000000
0.058915,0.004541,0.067390,39.900935,23.000000,38.000000
0.038933,0.001963,0.044307,65.444084,23.000000,40.000000
0.046906,0.003154,0.056157,73.191380,23.000000,41.000000
0.037889,0.001860,0.043123,86.404967,23.000000,42.000000
0.059318,0.005837,0.076401,74.808366,23.000000,44.000000
0.002691,0.000009,0.003077,52.024658,23.000000,45.000000
0.042008,0.002396,0.048949,91.749188,23.000000,46.000000
0.002823,0.000023,0.004788,98.987264,23.000000,47.000000
0.066534,0.005474,0.073986,73.326013,23.000000,49.000000
0.067923,0.005612,0.074914,58.740761,23.000000,50.000000
0.038610,0.001956,0.044231,87.440119,23.000000,52.000000
0.008369,0.000102,0.010114,96.727603,23.000000,54.000000
0.094134,0.011059,0.105164,73.697993,23.000000,55.000000
0.104227,0.015999,0.126489,96.134983,23.000000,56.000000
0.075584,0.008174,0.090412,78.943758,23.000000,58.000000
0.026888,0.001457,0.038167,93.492234,23.000000,59.000000
0.004193,0.000024,0.004928,43.740873,23.000000,60.000000
0.080519,0.009814,0.099064,75.797427,23.000000,67.000000
0.060087,0.005874,0.076641,82.595382,23.000000,71.000000
0.090602,0.011541,0.107428,77.052615,23.000000,72.000000
0.053517,0.004099,0.064027,83.632076,23.000000,74.000000
0.036659,0.002096,0.045783,81.780182,23.000000,79.000000
0.015919,0.000400,0.020000,97.723391,23.000000,80.000000
0.032006,0.001352,0.036763,84.189011,23.000000,81.000000
0.065530,0.006214,0.078831,59.284939,23.000000,82.000000
0.026005,0.000985,0.031392,90.244884,23.000000,83.000000
0.046930,0.003308,0.057512,71.443515,23.000000,85.000000
0.052575,0.003976,0.063053,87.051255,23.000000,87.000000
0.050308,0.004012,0.063340,95.913004,23.000000,90.000000
0.052394,0.003576,0.059796,98.503562,23.000000,91.000000
0.042804,0.002905,0.053896,93.273627,23.000000,92.000000
0.040426,0.002096,0.045784,85.143169,23.000000,93.000000
0.028575,0.001373,0.037057,92.409844,23.000000,94.000000
0.048946,0.003298,0.057425,84.502703,23.000000,95.000000
0.054426,0.004583,0.067700,92.400703,23.000000,96.000000
0.028452,0.001446,0.038025,97.231188,23.000000,97.000000
0.012559,0.000196,0.013983,42.011189,23.000000,98.000000
0.138853,0.099967,0.316176,99.878469,23.000000,99.000000
0.240948,0.075948,0.275586,99.891429,24.000000,1.000000
0.041596,0.002455,0.049543,99.990598,24.000000,2.000000
0.122762,0.022499,0.149996,99.965559,24.000000,3.000000
0.036627,0.001864,0.043169,99.992656,24.000000,4.000000
0.116452,0.018508,0.136045,99.932578,24.000000,5.000000
0.113644,0.020014,0.141470,99.955914,24.000000,6.000000
0.162719,0.037197,0.192865,53.443611,24.000000,7.000000
0.032461,0.001673,0.040907,99.996704,24.000000,8.000000
0.133095,0.024966,0.158005,99.949509,24.000000,9.000000
0.061476,0.005430,0.073688,99.993095,24.000000,10.000000
0.129739,0.023740,0.154079,99.949260,24.000000,11.000000
0.040280,0.002352,0.048496,99.995813,24.000000,12.000000
0.044101,0.004279,0.065413,99.991589,24.000000,13.000000
0.086373,0.013371,0.115633,99.981405,24.000000,14.000000
0.156309,0.036440,0.190892,99.941895,24.000000,16.000000
0.065242,0.007798,0.088306,99.987679,24.000000,17.000000
0.193095,0.059315,0.243546,99.816165,24.000000,18.000000
0.017395,0.002505,0.050047,99.995153,24.000000,19.000000
0.053655,0.003992,0.063184,99.993426,24.000000,20.000000
0.063640,0.005851,0.076490,99.985261,24.000000,21.000000
0.081422,0.009377,0.096836,99.960041,24.000000,22.000000
0.080615,0.010411,0.102036,69.557413,24.000000,23.000000
0.111816,0.016372,0.127954,99.954386,24.000000,24.000000
0.095517,0.012410,0.111401,99.969003,24.000000,25.000000
0.092327,0.012741,0.112875,99.968167,24.000000,26.000000
0.031278,0.001629,0.040356,99.997549,24.000000,27.000000
0.017185,0.000453,0.021286,99.998593,24.000000,28.000000
0.068466,0.005860,0.076548,99.984919,24.000000,29.000000
0.054620,0.003792,0.061583,99.992985,24.000000,30.000000
0.055142,0.004457,0.066760,99.991566,24.000000,31.000000
0.135405,0.024993,0.158091,99.945067,24.000000,32.000000
0.099988,0.014307,0.119613,99.962367,24.000000,33.000000
0.091221,0.011697,0.108152,99.985490,24.000000,34.000000
0.052014,0.003873,0.062232,99.992590,24.000000,35.000000
0.076061,0.009064,0.095204,99.948383,24.000000,36.000000
0.027224,0.001156,0.033994,99.998334,24.000000,37.000000
0.083990,0.010998,0.104873,99.992678,24.000000,38.000000
0.034387,0.001629,0.040363,99.994257,24.000000,40.000000
0.059390,0.006553,0.080952,99.982060,24.000000,41.000000
0.035588,0.001798,0.042405,99.995585,24.000000,42.000000
0.000264,0.000000,0.000276,-1010.100016,24.000000,43.000000
0.054914,0.004463,0.066806,99.994172,24.000000,44.000000
0.063363,0.005766,0.075936,99.976798,24.000000,46.000000
0.046012,0.005783,0.076048,99.988699,24.000000,47.000000
0.088104,0.012071,0.109869,12.141438,24.000000,49.000000
0.036604,0.001848,0.042987,44.937473,24.000000,50.000000
0.048657,0.007614,0.087256,99.980547,24.000000,52.000000
0.010766,0.000181,0.013469,99.999463,24.000000,54.000000
0.154751,0.036980,0.192302,99.814801,24.000000,55.000000
0.151257,0.035999,0.189734,99.927472,24.000000,56.000000
0.122443,0.019765,0.140587,47.481005,24.000000,58.000000
0.041297,0.002285,0.047802,99.988705,24.000000,59.000000
0.005389,0.000038,0.006166,55.921544,24.000000,60.000000
0.164798,0.035242,0.187729,99.956416,24.000000,67.000000
0.081885,0.010483,0.102386,99.981752,24.000000,71.000000
0.138888,0.028259,0.168103,99.929275,24.000000,72.000000
0.082548,0.008965,0.094684,99.980460,24.000000,74.000000
0.001651,0.000005,0.002139,99.999993,24.000000,78.000000
0.045620,0.002922,0.054055,99.995680,24.000000,79.000000
0.047318,0.003256,0.057062,99.984322,24.000000,80.000000
0.030366,0.001375,0.037081,99.996672,24.000000,81.000000
0.087505,0.014410,0.120043,99.967484,24.000000,82.000000
0.041927,0.002736,0.052309,99.996057,24.000000,83.000000
0.051361,0.004517,0.067211,99.991344,24.000000,85.000000
0.067048,0.007331,0.085624,99.974280,24.000000,87.000000
0.035122,0.002121,0.046053,99.995908,24.000000,90.000000
0.033288,0.001658,0.040719,99.997718,24.000000,91.000000
0.041803,0.002847,0.053357,99.997379,24.000000,92.000000
0.064305,0.006054,0.077811,99.988216,24.000000,93.000000
0.065572,0.006475,0.080467,99.986878,24.000000,94.000000
0.044973,0.003009,0.054851,99.996371,24.000000,95.000000
0.086628,0.012452,0.111591,99.986978,24.000000,96.000000
0.041142,0.002520,0.050202,99.996080,24.000000,97.000000
0.060744,0.006232,0.078942,21.840789,24.000000,98.000000
0.022114,0.000623,0.024957,80.614732,24.000000,99.000000
0.123650,0.022187,0.148955,64.992269,25.000000,1.000000
0.026637,0.001043,0.032289,84.885405,25.000000,2.000000
0.065226,0.005914,0.076900,94.498513,25.000000,3.000000
0.028231,0.001063,0.032598,84.015293,25.000000,4.000000
0.108906,0.016924,0.130091,46.867043,25.000000,5.000000
0.083621,0.009688,0.098426,86.674478,25.000000,6.000000
0.109700,0.017722,0.133124,85.082988,25.000000,7.000000
0.024703,0.000983,0.031352,59.149114,25.000000,8.000000
0.087893,0.010624,0.103073,86.260606,25.000000,9.000000
0.051354,0.004018,0.063385,63.568752,25.000000,10.000000
0.057187,0.004502,0.067096,91.795812,25.000000,11.000000
0.026311,0.000950,0.030828,88.924592,25.000000,12.000000
0.028789,0.001033,0.032140,69.338385,25.000000,13.000000
0.051952,0.003596,0.059969,88.088648,25.000000,14.000000
0.109398,0.015925,0.126194,95.454360,25.000000,16.000000
0.043680,0.002582,0.050810,81.221932,25.000000,17.000000
0.147548,0.032721,0.180889,93.689564,25.000000,18.000000
0.000289,0.000000,0.000434,96.077196,25.000000,19.000000
0.033941,0.001737,0.041675,78.733403,25.000000,20.000000
0.027406,0.001137,0.033721,84.270252,25.000000,21.000000
0.059484,0.004589,0.067745,76.329183,25.000000,22.000000
0.049867,0.003643,0.060360,90.843782,25.000000,23.000000
0.046180,0.003105,0.055724,73.343246,25.000000,24.000000
0.059031,0.004408,0.066389,68.561621,25.000000,25.000000
0.044966,0.002811,0.053018,80.062981,25.000000,26.000000
0.017765,0.000432,0.020782,77.592073,25.000000,27.000000
0.010673,0.000158,0.012560,89.797146,25.000000,28.000000
0.043174,0.002587,0.050864,13.621877,25.000000,29.000000
0.032426,0.001260,0.035503,83.714089,25.000000,30.000000
0.028144,0.001250,0.035360,87.686104,25.000000,31.000000
0.050382,0.003496,0.059129,75.080637,25.000000,32.000000
0.040998,0.002560,0.050594,72.372766,25.000000,33.000000
0.041669,0.002799,0.052905,92.898540,25.000000,34.000000
0.031837,0.001379,0.037139,70.854902,25.000000,35.000000
0.043125,0.002347,0.048446,86.811241,25.000000,36.000000
0.033260,0.001513,0.038904,75.596014,25.000000,37.000000
0.065475,0.005374,0.073309,48.960020,25.000000,38.000000
0.031094,0.001257,0.035450,57.677873,25.000000,40.000000
0.073978,0.007357,0.085772,95.300955,25.000000,41.000000
0.035251,0.001719,0.041455,52.411340,25.000000,42.000000
0.033527,0.001777,0.042157,81.013130,25.000000,44.000000
0.038517,0.001937,0.044014,83.571321,25.000000,46.000000
0.000922,0.000002,0.001450,84.706243,25.000000,47.000000
0.150134,0.049918,0.223423,99.901474,25.000000,48.000000
0.079753,0.008523,0.092318,44.743477,25.000000,49.000000
0.032426,0.001424,0.037732,58.750065,25.000000,50.000000
0.032779,0.001482,0.038500,68.597334,25.000000,52.000000
0.004323,0.000026,0.005108,81.911168,25.000000,54.000000
0.079873,0.008982,0.094772,95.147425,25.000000,55.000000
0.102046,0.014635,0.120973,93.291372,25.000000,56.000000
0.044840,0.002405,0.049046,56.195102,25.000000,58.000000
0.011603,0.000208,0.014427,94.205671,25.000000,59.000000
0.006750,0.000080,0.008948,66.937880,25.000000,60.000000
0.087192,0.009963,0.099815,72.935914,25.000000,67.000000
0.042545,0.002489,0.049888,63.794717,25.000000,71.000000
0.081318,0.009175,0.095788,90.616845,25.000000,72.000000
0.049072,0.003894,0.062401,64.347132,25.000000,74.000000
0.032308,0.001477,0.038431,54.788998,25.000000,79.000000
0.010181,0.000158,0.012569,92.062234,25.000000,80.000000
0.025553,0.000882,0.029705,80.414804,25.000000,81.000000
0.045658,0.002996,0.054735,68.228569,25.000000,82.000000
0.008629,0.000096,0.009782,86.533076,25.000000,83.000000
0.043410,0.002712,0.052075,74.739564,25.000000,85.000000
0.038967,0.002222,0.047135,77.880717,25.000000,87.000000
0.021091,0.000623,0.024957,85.183061,25.000000,90.000000
0.025221,0.000882,0.029700,75.431488,25.000000,91.000000
0.032650,0.001531,0.039130,82.309290,25.000000,92.000000
0.015561,0.000309,0.017568,75.862613,25.000000,93.000000
0.086124,0.009456,0.097242,90.364718,25.000000,94.000000
0.039656,0.002186,0.046755,79.065266,25.000000,95.000000
0.016008,0.000369,0.019210,62.823118,25.000000,97.000000
0.018336,0.000664,0.025776,94.662437,25.000000,98.000000
0.100926,0.060273,0.245505,99.897240,25.000000,99.000000
0.113846,0.017054,0.130592,69.638301,26.000000,1.000000
0.023408,0.000807,0.028404,88.394808,26.000000,2.000000
0.054071,0.003703,0.060853,93.199610,26.000000,3.000000
0.023049,0.000801,0.028308,88.428378,26.000000,4.000000
0.076606,0.008418,0.091749,89.625627,26.000000,5.000000
0.081641,0.008992,0.094825,83.256371,26.000000,6.000000
0.086899,0.010074,0.100369,92.802088,26.000000,7.000000
0.025041,0.000926,0.030428,77.925537,26.000000,8.000000
0.055419,0.004736,0.068821,95.004223,26.000000,9.000000
0.044968,0.002818,0.053081,69.816012,26.000000,10.000000
0.079411,0.009579,0.097874,55.510492,26.000000,11.000000
0.039208,0.001951,0.044174,90.506715,26.000000,12.000000
0.023742,0.000748,0.027353,77.325827,26.000000,13.000000
0.050372,0.003521,0.059342,92.347815,26.000000,14.000000
0.069855,0.008418,0.091751,97.696456,26.000000,16.000000
0.042093,0.002441,0.049408,80.377159,26.000000,17.000000
0.121310,0.018558,0.136229,87.298917,26.000000,18.000000
0.032862,0.001442,0.037972,58.495646,26.000000,19.000000
0.041634,0.002172,0.046607,65.549266,26.000000,20.000000
0.031874,0.001453,0.038115,82.699921,26.000000,21.000000
0.049305,0.003332,0.057725,73.689197,26.000000,22.000000
0.058078,0.004626,0.068014,90.189474,26.000000,23.000000
0.045265,0.002881,0.053675,91.640638,26.000000,24.000000
0.051353,0.003321,0.057630,78.889830,26.000000,25.000000
0.039374,0.002240,0.047333,87.651260,26.000000,26.000000
0.015253,0.000343,0.018527,88.687241,26.000000,27.000000
0.010020,0.000139,0.011785,77.670709,26.000000,28.000000
0.031497,0.001597,0.039965,73.510071,26.000000,29.000000
0.023955,0.000799,0.028267,84.793369,26.000000,30.000000
0.022109,0.000828,0.028782,85.427955,26.000000,31.000000
0.072520,0.007574,0.087031,11.225933,26.000000,32.000000
0.050091,0.003513,0.059267,63.658187,26.000000,33.000000
0.047477,0.003406,0.058361,59.105666,26.000000,34.000000
0.031890,0.001467,0.038296,61.797011,26.000000,35.000000
0.033309,0.001691,0.041124,60.269452,26.000000,36.000000
0.045345,0.002684,0.051803,57.036543,26.000000,38.000000
0.023257,0.000746,0.027313,74.337502,26.000000,40.000000
0.042788,0.003114,0.055804,63.375045,26.000000,41.000000
0.029044,0.001084,0.032927,69.015071,26.000000,42.000000
0.026009,0.001048,0.032377,91.605650,26.000000,44.000000
0.001830,0.000004,0.002060,87.225256,26.000000,45.000000
0.037020,0.002043,0.045194,71.974944,26.000000,46.000000
0.000423,0.000000,0.000601,98.724025,26.000000,47.000000
0.015870,0.000491,0.022168,85.289116,26.000000,48.000000
0.059132,0.005546,0.074474,47.478587,26.000000,49.000000
0.038311,0.001822,0.042680,56.673809,26.000000,52.000000
0.004564,0.000029,0.005369,57.318368,26.000000,54.000000
0.079624,0.008077,0.089872,82.414152,26.000000,55.000000
0.085605,0.009205,0.095941,92.149079,26.000000,56.000000
0.008215,0.000092,0.009617,97.401738,26.000000,59.000000
0.003556,0.000016,0.004012,71.657831,26.000000,60.000000
0.061834,0.005791,0.076100,82.991468,26.000000,67.000000
0.060324,0.005224,0.072278,68.882613,26.000000,71.000000
0.096309,0.012504,0.111822,87.571060,26.000000,72.000000
0.049315,0.003310,0.057533,63.412999,26.000000,74.000000
0.038936,0.002053,0.045311,72.699009,26.000000,79.000000
0.028945,0.001137,0.033725,86.906982,26.000000,80.000000
0.027661,0.001050,0.032411,86.924702,26.000000,81.000000
0.047611,0.003202,0.056588,93.915744,26.000000,82.000000
0.038727,0.002155,0.046422,83.758963,26.000000,83.000000
0.024848,0.001047,0.032352,72.927695,26.000000,85.000000
0.053833,0.004262,0.065286,90.439355,26.000000,87.000000
0.029681,0.001365,0.036951,81.443044,26.000000,90.000000
0.031684,0.001326,0.036419,89.752337,26.000000,91.000000
0.038989,0.002176,0.046647,88.528541,26.000000,92.000000
0.040029,0.002334,0.048311,86.743713,26.000000,93.000000
0.046329,0.002797,0.052886,87.650362,26.000000,94.000000
0.036466,0.001795,0.042373,86.482495,26.000000,95.000000
0.041427,0.002736,0.052311,93.074644,26.000000,96.000000
0.032669,0.001702,0.041257,90.697851,26.000000,97.000000
0.043654,0.002303,0.047987,64.834496,26.000000,98.000000
0.009472,0.000134,0.011597,97.121567,26.000000,99.000000
0.149933,0.045497,0.213300,37.096468,27.000000,1.000000
0.037180,0.001972,0.044409,88.033405,27.000000,2.000000
0.077357,0.009418,0.097045,95.666263,27.000000,3.000000
0.042416,0.002335,0.048321,60.864865,27.000000,4.000000
0.090450,0.013585,0.116556,87.254708,27.000000,5.000000
0.106972,0.015304,0.123709,72.371616,27.000000,6.000000
0.099008,0.014289,0.119536,84.323546,27.000000,7.000000
0.022754,0.000908,0.030140,83.185423,27.000000,8.000000
0.076432,0.007579,0.087056,91.909230,27.000000,9.000000
0.048506,0.002960,0.054408,66.193374,27.000000,10.000000
0.092722,0.011404,0.106790,85.272493,27.000000,11.000000
0.031236,0.001360,0.036879,82.763857,27.000000,12.000000
0.039178,0.002082,0.045626,58.593178,27.000000,13.000000
0.069171,0.006438,0.080236,68.663393,27.000000,14.000000
0.135061,0.023833,0.154379,95.728650,27.000000,16.000000
0.052350,0.003863,0.062151,76.908218,27.000000,17.000000
0.207285,0.054432,0.233306,91.101293,27.000000,18.000000
0.024626,0.000902,0.030031,93.684315,27.000000,19.000000
0.048705,0.003307,0.057507,81.761016,27.000000,20.000000
0.036874,0.002075,0.045554,84.280545,27.000000,21.000000
0.057014,0.004809,0.069343,65.001594,27.000000,22.000000
0.072952,0.007017,0.083766,77.816403,27.000000,23.000000
0.066111,0.005909,0.076873,84.050352,27.000000,24.000000
0.064099,0.005467,0.073938,74.673569,27.000000,25.000000
0.056645,0.004419,0.066476,84.165423,27.000000,26.000000
0.024018,0.000889,0.029808,68.021179,27.000000,27.000000
0.018073,0.000418,0.020440,86.727202,27.000000,28.000000
0.061068,0.004973,0.070518,77.873717,27.000000,29.000000
0.044378,0.002691,0.051875,85.431130,27.000000,30.000000
0.046273,0.003264,0.057127,90.322472,27.000000,31.000000
0.063480,0.006243,0.079015,74.824009,27.000000,32.000000
0.067418,0.006912,0.083139,84.461529,27.000000,33.000000
0.069373,0.006257,0.079099,82.489837,27.000000,34.000000
0.053640,0.003827,0.061864,80.517578,27.000000,35.000000
0.072391,0.006975,0.083516,85.060652,27.000000,36.000000
0.027769,0.001044,0.032307,67.283406,27.000000,37.000000
0.060178,0.005156,0.071806,64.510573,27.000000,38.000000
0.027682,0.001198,0.034606,77.770454,27.000000,40.000000
0.064550,0.005718,0.075616,47.995980,27.000000,41.000000
0.035960,0.001745,0.041767,76.962343,27.000000,42.000000
0.036290,0.002049,0.045262,90.357160,27.000000,44.000000
0.047859,0.003426,0.058536,89.593393,27.000000,46.000000
0.002689,0.000014,0.003735,68.086649,27.000000,47.000000
0.061248,0.005175,0.071939,47.195882,27.000000,49.000000
0.048313,0.002826,0.053158,62.267436,27.000000,50.000000
0.042788,0.002425,0.049247,81.011682,27.000000,52.000000
0.008332,0.000096,0.009823,71.554548,27.000000,54.000000
0.106659,0.014544,0.120599,91.711445,27.000000,55.000000
0.109405,0.015716,0.125362,92.904699,27.000000,56.000000
0.105699,0.013069,0.114318,51.468655,27.000000,58.000000
0.037383,0.002041,0.045181,97.220030,27.000000,59.000000
0.005245,0.000043,0.006555,83.458342,27.000000,60.000000
0.135328,0.022373,0.149576,68.188766,27.000000,67.000000
0.071465,0.008063,0.089794,55.565947,27.000000,71.000000
0.088637,0.011379,0.106671,91.132841,27.000000,72.000000
0.045105,0.002817,0.053072,65.931272,27.000000,74.000000
0.000257,0.000000,0.000285,98.965628,27.000000,78.000000
0.035475,0.001740,0.041709,71.230773,27.000000,79.000000
0.030756,0.001292,0.035938,68.470630,27.000000,80.000000
0.034807,0.001554,0.039425,65.698975,27.000000,81.000000
0.068417,0.006004,0.077487,90.574508,27.000000,82.000000
0.042239,0.002848,0.053369,84.427258,27.000000,83.000000
0.047028,0.003808,0.061710,83.871505,27.000000,85.000000
0.034529,0.001834,0.042828,82.944251,27.000000,87.000000
0.034119,0.001583,0.039785,72.075139,27.000000,90.000000
0.034952,0.001664,0.040798,71.694776,27.000000,91.000000
0.035326,0.001833,0.042815,53.617890,27.000000,92.000000
0.050420,0.003203,0.056593,58.879079,27.000000,93.000000
0.052892,0.003368,0.058038,83.472489,27.000000,94.000000
0.036066,0.001842,0.042923,86.436276,27.000000,95.000000
0.057556,0.004435,0.066595,89.485611,27.000000,96.000000
0.041798,0.002197,0.046870,69.149981,27.000000,97.000000
0.050978,0.003375,0.058098,71.365937,27.000000,98.000000
0.018389,0.000580,0.024090,96.685087,27.000000,99.000000
0.233374,0.070492,0.265503,99.815841,28.000000,1.000000
0.048298,0.003318,0.057600,41.717012,28.000000,2.000000
0.124246,0.025941,0.161061,99.876129,28.000000,3.000000
0.038664,0.002287,0.047820,99.997149,28.000000,4.000000
0.101697,0.015098,0.122876,99.945317,28.000000,5.000000
0.146603,0.035852,0.189346,99.857946,28.000000,6.000000
0.116925,0.021828,0.147743,99.943846,28.000000,7.000000
0.025521,0.000962,0.031021,99.997648,28.000000,8.000000
0.096114,0.015366,0.123958,99.987476,28.000000,9.000000
0.061679,0.006249,0.079049,99.986025,28.000000,10.000000
0.073223,0.007480,0.086489,99.993856,28.000000,11.000000
0.038772,0.002383,0.048816,57.316828,28.000000,12.000000
0.034208,0.001999,0.044715,99.996685,28.000000,13.000000
0.090129,0.011429,0.106907,99.945364,28.000000,14.000000
0.084804,0.012233,0.110603,99.932842,28.000000,16.000000
0.061798,0.006494,0.080588,99.982314,28.000000,17.000000
0.278500,0.105107,0.324201,99.887742,28.000000,18.000000
0.043395,0.002609,0.051075,99.984450,28.000000,19.000000
0.050552,0.004258,0.065253,99.976581,28.000000,20.000000
0.035635,0.002041,0.045180,99.995852,28.000000,21.000000
0.078379,0.009992,0.099960,99.982679,28.000000,22.000000
0.071708,0.007229,0.085025,99.983704,28.000000,23.000000
0.127305,0.022053,0.148502,99.955880,28.000000,24.000000
0.068756,0.007554,0.086913,99.977895,28.000000,25.000000
0.101244,0.014296,0.119567,99.916061,28.000000,26.000000
0.034999,0.001723,0.041506,99.996360,28.000000,27.000000
0.012258,0.000224,0.014963,99.999297,28.000000,28.000000
0.055619,0.004728,0.068761,87.880936,28.000000,29.000000
0.032998,0.002036,0.045119,99.997247,28.000000,30.000000
0.069172,0.006748,0.082144,99.990160,28.000000,31.000000
0.164628,0.039942,0.199854,99.925574,28.000000,32.000000
0.108773,0.017649,0.132849,69.496262,28.000000,33.000000
0.076221,0.008617,0.092825,99.982646,28.000000,34.000000
0.044302,0.003046,0.055188,99.993385,28.000000,35.000000
0.071832,0.007212,0.084925,99.986787,28.000000,36.000000
0.024691,0.000835,0.028897,61.113578,28.000000,37.000000
0.065237,0.005666,0.075275,99.991851,28.000000,38.000000
0.035892,0.002333,0.048300,99.996693,28.000000,40.000000
0.096846,0.012287,0.110848,99.963209,28.000000,41.000000
0.042718,0.002998,0.054758,99.994523,28.000000,42.000000
0.040310,0.002569,0.050687,99.986419,28.000000,44.000000
0.002612,0.000010,0.003084,99.999972,28.000000,45.000000
0.047017,0.003559,0.059661,99.983166,28.000000,46.000000
0.015702,0.000364,0.019080,99.999586,28.000000,47.000000
0.057641,0.005663,0.075253,99.962585,28.000000,49.000000
0.047011,0.003313,0.057555,99.994777,28.000000,52.000000
0.009715,0.000151,0.012270,99.999170,28.000000,54.000000
0.103553,0.014800,0.121654,73.639976,28.000000,55.000000
0.036154,0.001790,0.042307,99.994936,28.000000,56.000000
0.176801,0.044814,0.211694,99.906290,28.000000,58.000000
0.044772,0.003965,0.062970,99.987845,28.000000,59.000000
0.015109,0.000370,0.019228,99.999199,28.000000,60.000000
0.169513,0.038163,0.195353,99.930554,28.000000,67.000000
0.066956,0.007140,0.084498,99.958797,28.000000,71.000000
0.109905,0.019462,0.139506,99.973563,28.000000,72.000000
0.068754,0.006950,0.083367,99.983040,28.000000,74.000000
0.037910,0.001896,0.043538,99.994591,28.000000,79.000000
0.047385,0.003241,0.056926,60.622212,28.000000,80.000000
0.042954,0.003516,0.059292,99.990297,28.000000,81.000000
0.055620,0.004360,0.066029,99.978196,28.000000,82.000000
0.045469,0.003357,0.057941,99.989527,28.000000,83.000000
0.039351,0.002309,0.048055,99.995431,28.000000,85.000000
0.058108,0.005609,0.074893,99.992731,28.000000,87.000000
0.061819,0.006395,0.079966,99.991554,28.000000,90.000000
0.050517,0.004240,0.065119,99.992087,28.000000,91.000000
0.070180,0.006344,0.079648,99.986489,28.000000,92.000000
0.079558,0.009756,0.098774,99.985195,28.000000,93.000000
0.064297,0.005886,0.076717,64.234926,28.000000,94.000000
0.051321,0.003695,0.060789,76.653153,28.000000,95.000000
0.081996,0.010711,0.103495,99.974852,28.000000,96.000000
0.052690,0.005177,0.071951,99.991929,28.000000,97.000000
0.075951,0.007162,0.084630,99.952573,28.000000,98.000000
0.007982,0.000105,0.010263,95.385664,28.000000,99.000000
0.146394,0.026671,0.163314,71.366593,29.000000,1.000000
0.033690,0.001589,0.039859,61.353872,29.000000,2.000000
0.055517,0.004405,0.066367,91.544249,29.000000,3.000000
0.036650,0.001627,0.040334,82.554445,29.000000,4.000000
0.094018,0.013460,0.116019,89.300022,29.000000,5.000000
0.084601,0.009741,0.098698,79.696681,29.000000,6.000000
0.088031,0.013362,0.115595,93.276148,29.000000,7.000000
0.021182,0.000875,0.029576,77.349244,29.000000,8.000000
0.072946,0.007478,0.086475,89.899753,29.000000,9.000000
0.041706,0.002198,0.046884,76.896232,29.000000,10.000000
